names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
CS	4.417082	0.6001777	1.0004226254743503e-05	0.00014808835868841574	0.589690003483107
USP25	4.4121947	0.5375866	1.0232794281171743e-05	0.0001513020389148268	0.7272727272727273
DIAPH1	4.4118133	0.53301966	1.025085965862142e-05	0.00015148428833706333	0.6941832114245907
ZBTB7A	4.404826	0.7776142	1.0586884399118977e-05	0.00015618761316151322	0.45280390107976315
GATAD2B	4.404597	0.52700824	1.0598077748686975e-05	0.00015626540001178508	0.910135841170324
CAPZA2	4.402115	0.5645368	1.0720065620777943e-05	0.00015791545755439708	0.632183908045977
DPH6	4.4020767	0.6182885	1.0721952788143809e-05	0.00015791545755439708	0.6266109369557645
MAPK8	4.399175	0.5540566	1.086630938407061e-05	0.0001599523165497912	0.6673632880529432
ARID3A	4.395586	0.59460086	1.1047423606244389e-05	0.00016243713160980956	0.6137234413096482
ANKRD13C	4.3929133	0.5968861	1.1184164323789193e-05	0.00016426469059419488	0.5907349355625218
LINC00996	4.3918443	0.6915101	1.1239311776856638e-05	0.00016498284523168923	0.49843260188087773
SLC9A8	4.3910427	0.81195664	1.1280842623877806e-05	0.00016550043322512893	0.4440961337513062
RAB14	4.3898973	0.9752028	1.1340426619499418e-05	0.00016628215542691563	0.36189481017067227
SLC39A10	4.3897443	0.6251005	1.1348393814990525e-05	0.00016630658409719318	0.5036572622779519
FAM135A	4.3848953	0.8091377	1.1604148394268918e-05	0.00016996020453381773	0.43260188087774293
ASXL2	4.384399	0.4927917	1.163063621872885e-05	0.00017025367815912953	0.7509578544061303
FKTN	4.3817263	0.7420636	1.1774257889689517e-05	0.00017226052576639435	0.46812957157784746
SYNJ1	4.3808484	0.95242476	1.1821816215941651e-05	0.00017276478149908525	0.39846743295019155
CUL2	4.375541	0.53066826	1.2113159541118044e-05	0.00017672892192853982	0.6112852664576802
HECTD1	4.3739376	0.55442846	1.2202530969991024e-05	0.0001779344750778857	0.6381051898293277
DIS3	4.3735557	0.65710807	1.2223902443532596e-05	0.00017814768481068792	0.5120167189132706
ABCD3	4.373365	0.9169178	1.2234601570767211e-05	0.00017820520930312308	0.38140020898641586
SLC35A3	4.372601	0.70260954	1.2277487514451237e-05	0.00017873123440094403	0.4709160571229537
ACVR2A	4.365729	0.99918455	1.2669970445435107e-05	0.00018414015967311054	0.36468129571577845
VPS13A	4.365423	0.48316535	1.2687689077719725e-05	0.0001842961903292552	0.8258446534308603
GPBP1L1	4.364354	0.6349696	1.2749890667283903e-05	0.00018509783519341256	0.5329153605015674
IRS1	4.3616815	0.85875976	1.290667013872413e-05	0.00018727088783471464	0.4061302681992337
LINC01592	4.359467	0.9749507	1.303796487223147e-05	0.0001890719817982446	0.3744339951236503
BRD4	4.3585505	0.49835768	1.3092665618134804e-05	0.0001897609685114947	0.6537791710205503
ATF7IP	4.358054	0.5809315	1.3122386537584563e-05	0.00019008734790695352	0.6419366074538488
WDFY2	4.351067	0.77338153	1.3547656819720086e-05	0.00019603251449718873	0.4381748519679554
DDB2	4.343736	0.86779094	1.4007960330889844e-05	0.000202138926743125	0.3779171020550331
CAMKK2	4.3428965	0.60702676	1.4061645994046555e-05	0.0002028027446562135	0.5339602925809822
DHX35	4.3383145	0.93272644	1.4357948454918092e-05	0.00020673219224778816	0.35876001393242773
TRPC4	4.337551	0.6915972	1.4407907498901636e-05	0.00020723046464224024	0.5318704284221526
LMBR1	4.3359094	0.5270268	1.4515881392501111e-05	0.0002085561554666749	0.8213166144200627
RAB27A	4.3325496	0.6294445	1.4739261523033692e-05	0.0002115352525162742	0.5750609543712992
MAST2	4.3293037	0.7965265	1.4958135873339484e-05	0.00021444328088269908	0.4284221525600836
SETD7	4.321095	0.57542247	1.5525677431368635e-05	0.00022209712978109073	0.5653082549634274
ZNF431	4.3205986	0.66972625	1.556064399574895e-05	0.0002224767480930672	0.48624172762103796
BTBD7	4.319682	0.65350634	1.5625394985370583e-05	0.0002232815646176967	0.5193312434691745
TRAK1	4.3136497	0.54338026	1.6058127794793137e-05	0.000229340999398255	0.6516893068617207
TENT4A	4.3117027	0.72833323	1.620022939184812e-05	0.00023124535118390884	0.48380355276907
SLC25A36	4.31113	0.49303794	1.6242251562942438e-05	0.00023171986243283228	0.8091257401602229
PTP4A2	4.3108625	0.64782447	1.6261897445735692e-05	0.00023187480242317779	0.4952978056426332
GLB1	4.3083425	0.74025667	1.644824692633064e-05	0.00023440528138587717	0.4507140369209335
RMDN1	4.3063574	0.8965773	1.6596499390490713e-05	0.00023626289558426183	0.3723441309648206
ZBTB20	4.305708	0.49030614	1.664524215047496e-05	0.00023670144185209354	0.8732149076976663
ANKRD27	4.305059	0.6499349	1.6694121324091073e-05	0.000237268682879233	0.539881574364333
RASSF8	4.3046007	0.9461528	1.6728706597635525e-05	0.00023763226761646633	0.3963775687913619
NRDE2	4.300897	0.88887066	1.701078858268377e-05	0.0002409907370170546	0.3712991988854058
EIF2AK4	4.2992935	0.8106533	1.7134328265476425e-05	0.0002426106898662657	0.39568094740508536
BLTP3B	4.2986064	0.68584055	1.7187535151946693e-05	0.00024323357386880914	0.4778822709857193
KMT2C	4.2956667	0.52129513	1.741692486494913e-05	0.0002462157996575267	0.9808429118773946
MT-ATP8	4.2920775	0.49689457	1.770091438992122e-05	0.00025009648473939543	0.9592476489028213
SLC6A6	4.29181	0.96616143	1.772223812425529e-05	0.00025026379390768853	0.35876001393242773
RHEB	4.290779	0.4993074	1.780471630372283e-05	0.00025129405208778433	0.696969696969697
LRRC58	4.2878013	0.5412532	1.804504589668505e-05	0.0002544139403585516	0.6074538488331592
INTS8	4.2837157	0.8014528	1.8379760878332136e-05	0.00025866931217294505	0.40926506443747823
NARF	4.2813106	0.9611269	1.8579593680658815e-05	0.00026083575319873836	0.3458725182863114
ENSG00000260126	4.2798214	0.56737155	1.870433504545147e-05	0.00026244737631823527	0.593521421107628
NFYC	4.2743616	0.8852722	1.9168579863008545e-05	0.0002686756921531516	0.3887147335423197
ZNF138	4.272109	0.775359	1.9363301930280044e-05	0.0002711170439500696	0.4287704632532219
WIPI2	4.2695127	0.73988837	1.9590064197557403e-05	0.0002740013589645642	0.41379310344827586
MTERF1	4.268214	0.72712123	1.9704391536838738e-05	0.0002754544522414115	0.4381748519679554
BAG3	4.264091	0.94967	2.0071778608944464e-05	0.00028029336128352977	0.3573667711598746
TMC8	4.263633	0.6837362	2.0112999694167874e-05	0.0002807204658530792	0.4820619993033786
LRRFIP1	4.2631745	0.48309547	2.015430138251149e-05	0.0002811482433343688	0.8467432950191571
PRKAG1	4.2621818	0.8760972	2.0244065597330595e-05	0.0002822512537297128	0.3848833159177987
ALG13	4.256111	0.59532136	2.0801345770147025e-05	0.0002894095513502849	0.507488679902473
CRACD	4.255729	0.64683753	2.0836878663560207e-05	0.00028975117943484956	0.48798328108672934
VPS53	4.251262	0.5088719	2.1256930154115302e-05	0.00029528113555661324	0.7178683385579937
MAP2K7	4.2502313	0.798635	2.1355003535538183e-05	0.0002964325956792927	0.3939393939393939
MSANTD4	4.250155	0.6789029	2.136228534012862e-05	0.0002964325956792927	0.48589341692789967
CNST	4.2478256	0.6560854	2.1585519270608213e-05	0.0002993728902307738	0.49320794148380354
UBE2E1	4.2437024	0.5343123	2.1986209684314514e-05	0.0003047699748939669	0.8937652385928248
CDC14A	4.241717	0.7214061	2.218165023527746e-05	0.0003071565029694008	0.44165795889933823
SMARCC1	4.240724	0.48145753	2.2279989511769534e-05	0.000308356456834889	0.9282479972135145
ZNF37A	4.234844	0.4995618	2.2871022276673367e-05	0.0003160392099205446	0.679554162312783
ABHD17B	4.231217	0.9224528	2.3243029673498953e-05	0.0003208437668267039	0.35318704284221525
ARFIP1	4.2309117	0.61004263	2.32746180980669e-05	0.0003211118638067327	0.5186346220828979
ZDHHC14	4.226826	0.8730713	2.370106003011544e-05	0.0003266538263053978	0.4231974921630094
FUBP1	4.2247643	0.5219646	2.3919086322632916e-05	0.0003294866624808197	0.8084291187739464
MRPS9	4.2171664	0.76049954	2.473914212465168e-05	0.0003400730094249645	0.41274817136886105
RCOR1	4.217014	0.7439653	2.4755896706867064e-05	0.00034012617479663843	0.41971438523162663
RSU1	4.2161355	0.56576794	2.4852445228969776e-05	0.0003410975491046278	0.5830721003134797
SEPTIN11	4.2133865	0.5181679	2.515700515413971e-05	0.0003447397907752904	0.7530477185649599
LAMP2	4.209721	0.45802408	2.556861111256389e-05	0.00035019841883440517	0.6760710553814002
NAA25	4.2095304	0.4832374	2.559022347450408e-05	0.0003503126390884783	0.7425983977708116
FARS2	4.208308	0.51358527	2.572895459570632e-05	0.0003520291854040834	0.7840473702542669
DDX1	4.207316	0.42813382	2.584220005495377e-05	0.00035339543318673307	0.9373040752351097
MLXIP	4.2038794	0.7727965	2.6237875408720617e-05	0.0003582494804254337	0.4270289097875305
ANO10	4.2007866	0.7053549	2.659890347888608e-05	0.0003628035449706669	0.48380355276907
AGPS	4.198152	0.5037882	2.6910167291733483e-05	0.00036685952754686045	0.7941483803552769
ITSN1	4.1914706	0.8680742	2.771521132391487e-05	0.00037705544972787896	0.36502960640891674
TGIF2	4.1907835	0.73768187	2.779930245135e-05	0.0003780046314263166	0.41414141414141414
IP6K2	4.188416	0.5960828	2.809081029567307e-05	0.00038177175908017474	0.5576454197143852
TOP1	4.186698	0.4065437	2.830420619578448e-05	0.00038440543926765284	0.9435736677115988
CPNE3	4.182689	0.9457644	2.8808139179251385e-05	0.000390515263152533	0.34691745036572624
PIK3CB	4.1800547	0.5787522	2.9143926546905503e-05	0.0003946617000269251	0.5517241379310345
ELF1	4.1781073	0.5499299	2.9394504834664923e-05	0.00039785085441092894	0.931382793451759
PRPF6	4.17532	0.6422264	2.9756741559791577e-05	0.00040213501279445936	0.5026123301985371
ZDHHC21	4.1726856	0.59565526	3.0103026926590426e-05	0.00040639856249283945	0.5029606408916754
CRACR2A	4.172533	0.73882025	3.0123218437466414e-05	0.0004064632434662838	0.4482758620689655
DCAF1	4.1714253	0.55826986	3.0269992298431132e-05	0.000408235005995142	0.5562521769418322
WASL	4.169287	0.60335344	3.055534321444793e-05	0.0004118729180076222	0.543712991988854
SPAST	4.166462	0.8328156	3.093633666862289e-05	0.0004165830273953897	0.40369209334726575
ENSG00000286385	4.1636367	0.54368305	3.132184163637431e-05	0.00042091515596172455	0.8436084987809126
PPM1B	4.160964	0.5713099	3.169070626662562e-05	0.00042543886596899794	0.6161616161616161
RAD50	4.1607733	0.54391414	3.171721107222745e-05	0.00042557821648667974	0.5308254963427377
PSME4	4.155275	0.50864524	3.248965036129639e-05	0.00043527885379984554	0.8432601880877743
KIF3B	4.1545115	0.89307386	3.2598336631702143e-05	0.0004364351044275131	0.3779171020550331
JARID2	4.154359	0.6404475	3.26201152948823e-05	0.0004364351044275131	0.5203761755485894
PCBP1-AS1	4.1543207	0.71605146	3.262556212008803e-05	0.0004364351044275131	0.4430512016718913
CGGBP1	4.153633	0.4972335	3.2723752846816034e-05	0.000437526853539015	0.6335771508185302
CACNA1A	4.152946	0.5068044	3.2822224270873816e-05	0.0004386212481929988	0.7746429815395333
TLK2	4.1522207	0.46645764	3.2926471686696425e-05	0.00043956922975567966	0.7290142807384187
HEXA	4.150426	0.6092843	3.318569991495965e-05	0.00044258220204928243	0.48798328108672934
TNRC6A	4.1496243	0.5294348	3.3302150866649354e-05	0.00044391094334519015	0.733194009056078
CAST	4.148784	0.5445873	3.342456338132166e-05	0.00044531776947159146	0.5642633228840125
IL16	4.148479	0.70407856	3.346918290126774e-05	0.0004456872574738444	0.42946708463949845
NEPRO	4.1452336	0.8572753	3.3946772679855533e-05	0.00045159131619930805	0.3793103448275862
CCND2	4.1444697	0.51944333	3.40600837459715e-05	0.00045287042332867796	0.8948101706722397
TNFRSF10B	4.142828	0.5283575	3.430492018543825e-05	0.0004558961522931882	0.6489028213166145
C12orf4	4.1422553	0.78032553	3.439072081297362e-05	0.0004568063887351851	0.39742250087077674
ITSN2	4.1374063	0.45922256	3.512537869954699e-05	0.00046633004025007225	0.7854406130268199
XRRA1	4.1371775	0.6902445	3.516045302845149e-05	0.0004665610039114732	0.4618599791013584
DSTN	4.1317554	0.58838814	3.600031893257421e-05	0.0004772257245542095	0.453848833159178
MAP3K14	4.127517	0.6552169	3.66700626059598e-05	0.00048585800949017767	0.48101706722396376
HACL1	4.127403	0.86201674	3.668832693948866e-05	0.00048585800949017767	0.37687216997561823
ATP11B	4.123203	0.5174825	3.736401501878645e-05	0.0004945578978890826	0.7899686520376176
ENSG00000288018	4.119805	0.8665006	3.791933712385188e-05	0.0005014053430409933	0.37547892720306514
PURA	4.119232	0.60775983	3.801369885329407e-05	0.0005024013789859742	0.49808429118773945
PIGN	4.1134667	0.5031887	3.8976105340502306e-05	0.0005143481741259387	0.6067572274468827
DENR	4.112818	0.65280825	3.908589270389351e-05	0.0005150244463973347	0.4555903866248694
RREB1	4.1106033	0.63599306	3.94626744853794e-05	0.0005197297243975142	0.47474747474747475
USP8	4.10942	0.53544915	3.966546888111125e-05	0.0005221400100644236	0.5597352838732149
RPE	4.105296	0.5664602	4.037973077518408e-05	0.0005307481246760126	0.5837687216997561
GNL3L	4.1051054	0.49734354	4.041309230153874e-05	0.000530922222555755	0.6537791710205503
CSPP1	4.101707	0.46362916	4.101132187508277e-05	0.0005382455585524911	0.7687216997561825
ENSG00000291203	4.101478	0.4848077	4.105195283666773e-05	0.0005385110294324908	0.6851271334029955
NMT1	4.0994163	0.5792417	4.141935429784159e-05	0.0005427909721861634	0.5294322535701846
MOB1A	4.0987673	0.50432956	4.1535661949983564e-05	0.0005440450252337054	0.6384535005224661
NLN	4.0981183	0.66461706	4.16522794406572e-05	0.0005450315375692937	0.4716126785092302
RAB2A	4.096247	0.44722563	4.19901528778185e-05	0.0005491804285947788	0.7645419714385232
ARAP2	4.0918946	0.8664881	4.278631611559253e-05	0.0005584862716314706	0.3664228491814699
AKAP9	4.0907493	0.4885288	4.299820087490449e-05	0.0005609745505147574	0.9536746778126088
ABI1	4.089222	0.49720594	4.328226265816423e-05	0.0005644015604431465	0.6955764541971439
ANGPT2	4.0881147	0.8419233	4.348931964476997e-05	0.0005665417637632842	0.361546499477534
EP300	4.08716	0.4906221	4.3668570860818587e-05	0.000568315873140821	0.6231278300243818
AREL1	4.086778	0.96465886	4.3740467393043056e-05	0.0005689709984744137	0.3538836642284918
DNAJB14	4.0855184	0.47170117	4.397852342269032e-05	0.0005717857973867318	0.7150818530128875
RBM12B	4.0841055	0.7726045	4.424689600571668e-05	0.0005749917903884197	0.41866945315221177
LCP1	4.077653	0.4889385	4.5492579031229415e-05	0.0005903075901530177	0.7889237199582028
DSTYK	4.0748277	0.9720771	4.604843215188438e-05	0.0005969333348647762	0.3563218390804598
ACIN1	4.071773	0.55831164	4.665659705092858e-05	0.0006045201600221689	0.5489376523859283
CCM2	4.0642514	0.53095955	4.818683672065268e-05	0.0006234290105726402	0.6739811912225705
CPT1A	4.0627623	0.5650446	4.849536701693459e-05	0.0006267044263518026	0.5207244862417276
XYLT1	4.062686	0.8170564	4.851123945882365e-05	0.0006267044263518026	0.415186346220829
TRIT1	4.062457	0.78919643	4.8558886339913965e-05	0.0006270130563450828	0.38627655869035177
CREB1	4.0614643	0.4544832	4.876586929887435e-05	0.0006293777938411691	0.7547892720306514
PPP6R2	4.0613117	0.50489706	4.879778697123133e-05	0.0006293802584647926	0.6614420062695925
SLC10A7	4.05967	0.6362068	4.9142155028227355e-05	0.0006333051258105492	0.5193312434691745
FBXL5	4.058486	0.71772546	4.939184811594656e-05	0.0006359019743044769	0.4315569487983281
ELP4	4.0566535	0.5096011	4.9780843757344044e-05	0.0006405976642065243	0.6565656565656566
TRAPPC10	4.05505	0.46055987	5.012359544854084e-05	0.0006443799584380605	0.6555207244862418
NUP98	4.0548973	0.52809215	5.015635487223906e-05	0.0006444871831270718	0.6053639846743295
STRN3	4.0529118	0.5630782	5.0584078395941176e-05	0.0006496669494423724	0.6053639846743295
STX17	4.051308	0.93468577	5.093206889523943e-05	0.0006538181392762909	0.3322884012539185
LPIN2	4.0492845	0.76675487	5.137443848100224e-05	0.0006591762541706816	0.40891675374433994
GBF1	4.0462685	0.4714273	5.204058403207826e-05	0.0006673989962869978	0.6757227446882619
KANSL1L-AS1	4.037716	0.58189017	5.397419521247886e-05	0.0006918605800111485	0.5527690700104493
MRRF	4.036723	0.73141325	5.420299069105805e-05	0.0006941191330951457	0.4381748519679554
SDAD1	4.0353866	0.6296221	5.451243597128592e-05	0.0006977433184239327	0.4942528735632184
GRID2	4.034967	0.5209154	5.461003537551447e-05	0.0006986537390528131	0.8662486938349008
GOLGA4	4.0329432	0.52060753	5.5082612009490096e-05	0.0007043582261465466	0.9547196098920236
TIA1	4.0326376	0.709139	5.515427998106175e-05	0.0007049331290751394	0.41414141414141414
CNOT7	4.0291634	0.61966485	5.597574515602478e-05	0.0007150860803015305	0.44583768721699757
REPIN1	4.0279794	0.64603806	5.625822180221201e-05	0.00071834699952868	0.4611633577150819
DCAF5	4.024849	0.52070785	5.7011942187043554e-05	0.0007276190474577566	0.543712991988854
UBE2Z	4.024734	0.6012216	5.703969786990329e-05	0.000727621433484948	0.4587251828631139
ENSG00000232006	4.024123	0.7595707	5.718794446534085e-05	0.0007288080242751042	0.4231974921630094
OTUD7B	4.023818	0.58896625	5.726220454265025e-05	0.0007294022029412007	0.5412748171368861
KRAS	4.0230923	0.46373963	5.743893844012653e-05	0.000731066432770764	0.8986415882967607
TRRAP	4.0204196	0.47313312	5.809453150426828e-05	0.0007382229032220283	0.724486241727621
ACTR3C	4.018969	0.9745504	5.8453386294318796e-05	0.0007424255170673513	0.33124346917450365
LMBRD1	4.0178237	0.6367385	5.873817453261017e-05	0.0007455668105470374	0.4834552420759317
N4BP2	4.0124016	0.65119195	6.010409323354326e-05	0.0007620480322705809	0.46987112504353884
TMEM259	4.0123634	0.60233134	6.011381817858332e-05	0.0007620480322705809	0.4935562521769418
TSC1	4.0087748	0.96421915	6.103464530415782e-05	0.000772237484905387	0.31800766283524906
FAM78B	4.007782	0.55353254	6.129169042043247e-05	0.0007751181529786652	0.5593869731800766
PDHX	4.0069036	0.9032752	6.151993053418411e-05	0.0007776319571785063	0.35179380006966215
EID1	4.0005274	0.48730332	6.320144747983797e-05	0.0007981223939403652	0.5983977708115639
TM9SF4	3.9918604	0.45431134	6.555696440691383e-05	0.000826681778113558	0.5778474399164054
ABHD12	3.991746	0.7228904	6.558864384448464e-05	0.0008266862831840894	0.43260188087774293
TTC27	3.9914787	0.51587766	6.566261888505451e-05	0.0008272236277962978	0.5987460815047022
NRIP1	3.9843006	0.77833	6.767916995862832e-05	0.0008518151324358977	0.3758272378962034
MFSD6	3.9838424	0.70914793	6.780985571451753e-05	0.0008530531562789614	0.4454893765238593
CORIN	3.9823916	0.59116244	6.822527101924468e-05	0.000857461703814726	0.5141065830721003
TUG1	3.9821243	0.5757675	6.830205706286296e-05	0.0008580181780390967	0.49843260188087773
AHI1	3.978268	0.77456015	6.941911180649479e-05	0.000871635879119323	0.400208986415883
NFXL1	3.9775808	0.44988996	6.961999681521525e-05	0.0008737425468112106	0.910135841170324
TM2D1	3.9739535	0.61223245	7.068936637929604e-05	0.0008867416572475097	0.46360153256704983
GOLGB1	3.9726553	0.46762842	7.107584984997622e-05	0.0008911662256961626	0.8230581678857541
RPRD2	3.9692955	0.5032806	7.208546305631878e-05	0.0009033958340196683	0.8223615464994776
ZFYVE16	3.968799	0.849096	7.223575550548746e-05	0.0009048496891582016	0.3625914315569488
MAP3K20	3.9653246	0.66797715	7.329613134319393e-05	0.0009176967716038508	0.44932079414838033
GTPBP4	3.9647138	0.48127398	7.348408625111977e-05	0.0009196137925205331	0.6959247648902821
GPR89B	3.962881	0.5056159	7.405068981759756e-05	0.0009262653347658069	0.5520724486241727
EXOC1	3.9599411	0.51369137	7.49682549204014e-05	0.0009364113355959083	0.5308254963427377
ENSG00000290993	3.958872	0.53092253	7.530457276427309e-05	0.0009397227371004536	0.5520724486241727
FAM230C	3.9570012	0.5629829	7.589656470731564e-05	0.0009462154144167131	0.49007314524555906
NSF	3.956734	0.5194474	7.598149335893956e-05	0.0009468269849964551	0.5207244862417276
MT-CYB	3.9544811	0.3081177	7.670089989042626e-05	0.0009548900239660473	0.9972135144548938
